codi_municipi;nom_municipi;codi_provincia;nom_provincia;codi_comarca;nom_comarca;utmX;utmY;longitud;latitud;georeferencia
1043;Quatretonda;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1056;Cullera;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1069;Chelva;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1075;Chella;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1081;Chera;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1094;Cheste;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1108;Xirivella;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1115;Chiva;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1120;Chulilla;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1136;Daimús;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1141;Domeño;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1154;Dos Aguas;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1167;Eliana, l';46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1173;Emperador;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1189;Enguera;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1192;Énova, l';46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1206;Estivella;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1213;Estubeny;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1228;Faura;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1234;Favara;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1249;Fontanars dels Alforins;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1252;Fortaleny;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1265;Foios;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1271;Font d'En Carròs, la;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1287;Font de la Figuera, la;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1290;Fuenterrobles;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1304;Gavarda;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1311;Gandia;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1326;Genovés, el;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1332;Gestalgar;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1347;Gilet;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1350;Godella;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1363;Godelleta;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1379;Granja de la Costera, la;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1385;Guadasséquies;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1398;Guadassuar;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1402;Guardamar de la Safor;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1419;Higueruelas;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1424;Jalance;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1430;Xeraco;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1445;Jarafuel;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1458;Xàtiva;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1461;Xeresa;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1477;Llíria;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1483;Loriguilla;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1496;Losa del Obispo;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1509;Llutxent;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1516;Llocnou d'En Fenollet;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1521;Llocnou de la Corona;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1537;Llocnou de Sant Jeroni;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1542;Llanera de Ranes;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1555;Llaurí;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1568;Llombai;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1574;Llosa de Ranes, la;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1580;Macastre;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1593;Manises;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1607;Manuel;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1614;Marines;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1629;Massalavés;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1635;Massalfassar;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1640;Massamagrell;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1653;Massanassa;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1666;Meliana;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1672;Millares;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1688;Miramar;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1691;Mislata;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1705;Mogente/Moixent;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1712;Moncada;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1727;Montserrat;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1733;Montaverner;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1748;Montesa;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1751;Montitxelvo/Montichelvo;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1764;Montroi/Montroy;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1770;Museros;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1786;Nàquera/Náquera;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1799;Navarrés;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1803;Novelé/Novetlè;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1810;Oliva;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1825;Olocau;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1831;Olleria, l';46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1846;Ontinyent;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1859;Otos;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1862;Paiporta;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1878;Palma de Gandía;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1884;Palmera;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1897;Palomar, el;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1901;Paterna;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1918;Pedralba;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1923;Petrés;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1939;Picanya;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1944;Picassent;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1957;Piles;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1960;Pinet;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1976;Polinyà de Xúquer;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1982;Potries;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1995;Pobla de Farnals, la;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2009;Pobla del Duc, la;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2016;Puebla de San Miguel;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021;Pobla de Vallbona, la;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2037;Pobla Llarga, la;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2042;Puig de Santa Maria, el;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2055;Puçol;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2068;Quesa;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2074;Rafelbunyol;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2080;Rafelcofer;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2093;Rafelguaraf;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2107;Ráfol de Salem;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2114;Real de Gandia, el;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2129;Real;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2135;Requena;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2140;Riba-roja de Túria;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2153;Riola;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2166;Rocafort;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2172;Rotglà i Corberà;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2188;Ròtova;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2191;Rugat;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2205;Sagunto/Sagunt;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2212;Salem;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2227;Sant Joanet;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2233;Sedaví;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2248;Segart;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2251;Sellent;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2264;Sempere;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2270;Senyera;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2286;Serra;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2299;Siete Aguas;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2303;Silla;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2310;Simat de la Valldigna;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2325;Sinarcas;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2331;Sollana;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2346;Sot de Chera;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2359;Sueca;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2362;Sumacàrcer;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2378;Tavernes Blanques;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2384;Tavernes de la Valldigna;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2397;Teresa de Cofrentes;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2401;Terrateig;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2418;Titaguas;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2423;Torrebaja;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2439;Torrella;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2444;Torrent;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2457;Torres Torres;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2460;Tous;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2476;Tuéjar;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2482;Turís;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2495;Utiel;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2508;València;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2515;Vallada;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2520;Vallanca;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2536;Vallés;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2541;Venta del Moro;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2554;Vilallonga/Villalonga;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2567;Vilamarxant;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2573;Castelló;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2589;Villar del Arzobispo;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2592;Villargordo del Cabriel;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2606;Vinalesa;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2613;Yátova;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2628;Yesa, La;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2634;Zarra;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
9024;Gátova;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
9030;San Antonio de Benagéber;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
9045;Benicull de Xúquer;46;València;NULL;NULL;NULL;NULL;NULL;NULL;NULL
14;Adalia;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
29;Aguasal;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
35;Aguilar de Campos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
40;Alaejos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
53;Alcazarén;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
66;Aldea de San Miguel;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
72;Aldeamayor de San Martín;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
88;Almenara de Adaja;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
91;Amusquillo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
105;Arroyo de la Encomienda;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
112;Ataquines;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
127;Bahabón;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
133;Barcial de la Loma;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
148;Barruelo del Valle;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
151;Becilla de Valderaduey;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
164;Benafarces;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
170;Bercero;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
186;Berceruelo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
199;Berrueces;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
203;Bobadilla del Campo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
210;Bocigas;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
225;Bocos de Duero;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
231;Boecillo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
246;Bolaños de Campos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
259;Brahojos de Medina;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
262;Bustillo de Chaves;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
278;Cabezón de Pisuerga;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
284;Cabezón de Valderaduey;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
297;Cabreros del Monte;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
301;Campaspero;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
318;Campillo, El;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
323;Camporredondo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
339;Canalejas de Peñafiel;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
344;Canillas de Esgueva;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
357;Carpio;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
360;Casasola de Arión;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
376;Castrejón de Trabancos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
382;Castrillo de Duero;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
395;Castrillo-Tejeriego;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
409;Castrobol;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
416;Castrodeza;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
421;Castromembibre;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
437;Castromonte;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
442;Castronuevo de Esgueva;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
455;Castronuño;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
468;Castroponce;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
474;Castroverde de Cerrato;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
480;Ceinos de Campos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
493;Cervillego de la Cruz;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
506;Cigales;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
513;Ciguñuela;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
528;Cistérniga;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
534;Cogeces de Íscar;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
549;Cogeces del Monte;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
552;Corcos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
565;Corrales de Duero;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
571;Cubillas de Santa Marta;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
587;Cuenca de Campos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
590;Curiel de Duero;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
604;Encinas de Esgueva;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
611;Esguevillas de Esgueva;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
626;Fombellida;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
632;Fompedraza;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
647;Fontihoyuelo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
650;Fresno el Viejo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
663;Fuensaldaña;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
679;Fuente el Sol;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
685;Fuente-Olmedo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
698;Gallegos de Hornija;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
702;Gatón de Campos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
719;Geria;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
730;Herrín de Campos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
745;Hornillos de Eresma;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
758;Íscar;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
761;Laguna de Duero;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
777;Langayo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
783;Lomoviejo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
796;Llano de Olmedo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
800;Manzanillo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
817;Marzales;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
822;Matapozuelos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
838;Matilla de los Caños;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
843;Mayorga;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
856;Medina del Campo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
869;Medina de Rioseco;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
875;Megeces;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
881;Melgar de Abajo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
894;Melgar de Arriba;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
908;Mojados;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
915;Monasterio de Vega;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
920;Montealegre de Campos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
936;Montemayor de Pililla;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
941;Moral de la Reina;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
954;Moraleja de las Panaderas;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
967;Morales de Campos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
973;Mota del Marqués;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
989;Mucientes;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
992;Mudarra, La;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1006;Muriel;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1013;Nava del Rey;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1028;Nueva Villa de las Torres;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1034;Olivares de Duero;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1049;Olmedo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1052;Olmos de Esgueva;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1065;Olmos de Peñafiel;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1090;Palazuelo de Vedija;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1104;Parrilla, La;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1111;Pedraja de Portillo, La;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1126;Pedrajas de San Esteban;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1132;Pedrosa del Rey;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1147;Peñafiel;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1150;Peñaflor de Hornija;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1163;Pesquera de Duero;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1179;Piña de Esgueva;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1185;Piñel de Abajo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1198;Piñel de Arriba;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1219;Pollos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1224;Portillo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1230;Pozal de Gallinas;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1245;Pozaldez;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1258;Pozuelo de la Orden;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1261;Puras;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1277;Quintanilla de Arriba;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1283;Quintanilla del Molar;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1296;Quintanilla de Onésimo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1300;Quintanilla de Trigueros;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1317;Rábano;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1322;Ramiro;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1338;Renedo de Esgueva;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1343;Roales de Campos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1356;Robladillo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1375;Roturas;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1381;Rubí de Bracamonte;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1394;Rueda;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1408;Saelices de Mayorga;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1415;Salvador de Zapardiel;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1420;San Cebrián de Mazote;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1436;San Llorente;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1441;San Martín de Valvení;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1454;San Miguel del Arroyo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1467;San Miguel del Pino;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1473;San Pablo de la Moraleja;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1489;San Pedro de Latarce;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1492;San Pelayo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1505;San Román de Hornija;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1512;San Salvador;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1527;Santa Eufemia del Arroyo;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1533;Santervás de Campos;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1548;Santibáñez de Valcorba;47;Valladolid;NULL;NULL;NULL;NULL;NULL;NULL;NULL
